column_id,table_name,column_name,semantic_type
4827149,restaurant-menus,description,FullText
4827153,restaurants,name,Name
4827156,restaurants,category,Category
4827158,restaurants,full_address,Location
4827157,restaurants,price_range,Numeric
4827159,restaurants,zip_code,Location
4827150,restaurant-menus,price,Numeric
4827173,realtor-data,prev_sold_date,DateTime
4827169,realtor-data,city,Location
4827170,realtor-data,state,Location
4827163,realtor-data,status,Category
4827335,elections,area_name,Location
4827887,migration,Country Name,Location
4828104,tweets,tweet,FullText
4827454,germany,InvoiceNo,Identifier
4827450,france,InvoiceDate,DateTime
4827226,bank,education,Category
4827654,house,LandSlope,Category
4827884,mice,Treatment,Category
4827739,insurance,sex,Category
4827728,income,marital-status,Category
4827701,house,GarageType,Category
4828100,traffic,weather_main,Category
4827238,bank,poutcome,Category
4827683,house,HeatingQC,Category
4827722,house,SaleCondition,Category
4827780,juice,Purchase,Category
4827205,automobile,engine-location,Location
4827943,pokemon,Name,Name
4827421,facebook,status_id,Identifier
4827685,house,Electrical,Category
4827886,mice,class,Category
4827219,automobile,peak-rpm,Numeric
4827199,automobile,make,Name
4827700,house,FireplaceQu,Category
4827224,bank,job,Category
4827422,facebook,status_type,Category
4827651,house,LandContour,Category
4827682,house,Heating,Category
4827239,bank,deposit,Boolean
4827672,house,Foundation,Category
4827215,automobile,bore,Numeric
4827665,house,RoofMatl,Category
4827435,forest,month,DateTime
4827211,automobile,engine-type,Category
4827329,diamond,Clarity,Category
4827703,house,GarageFinish,Category
4827730,income,relationship,Category
4827799,kiva,en,FullText
4827332,diamond,Report,Category
4827204,automobile,drive-wheels,Category
4827885,mice,Behavior,Category
4827400,electrical-grid,stabf,Category
4828115,wikipedia,Text,FullText
4827174,amazon,reviewText,FullText
4828093,spx,text,FullText
4827657,house,Condition2,Category
4827327,diamond,Cut,Category
4827212,automobile,num-of-cylinders,Numeric
4827725,income,workclass,Category
4827203,automobile,body-style,Category
4827650,house,LotShape,Category
4827803,kiva,sector,Category
4827883,mice,Genotype,Category
4827696,house,KitchenQual,Category
4827731,income,race,Category
4827229,bank,housing,Boolean
4827966,population,Country Name,Location
4827706,house,GarageQual,Category
4827328,diamond,Color,Category
4827736,income,native-country,Location
4827227,bank,default,Boolean
4827798,kiva,country,Location
4827201,automobile,aspiration,Category
4827446,france,InvoiceNo,Identifier
4827458,germany,InvoiceDate,DateTime
4827656,house,Condition1,Category
4827674,house,BsmtCond,Category
4827708,house,PavedDrive,Boolean
4827652,house,Utilities,Category
4827218,automobile,horsepower,Numeric
4827455,germany,StockCode,Identifier
4827945,pokemon,Type 2,Category
4827721,house,SaleType,Category
4827664,house,RoofStyle,Category
4827659,house,HouseStyle,Category
4827675,house,BsmtExposure,Category
4827336,elections,state_abbreviation,Identifier
4827667,house,Exterior2nd,Category
4827409,employee,salary,Category
4827944,pokemon,Type 1,Category
4827726,income,education,Category
4827649,house,Alley,Category
4827668,house,MasVnrType,Category
4827715,house,PoolQC,Category
4827231,bank,contact,Contact
4827729,income,occupation,Category
4827241,bike,dteday,DateTime
4827447,france,StockCode,Identifier
4828022,public-health,Country Name,Location
4827678,house,BsmtFinType2,Category
4827670,house,ExterQual,Category
4827653,house,LotConfig,Category
4827331,diamond,Symmetry,Category
4827233,bank,month,Category
4828114,wikipedia,Category,Category
4827216,automobile,stroke,Numeric
4827743,insurance,region,Category
4827717,house,MiscFeature,Category
4827684,house,CentralAir,Boolean
4902179,hpi-master,frequency,Category
4902178,hpi-master,hpi_flavor,Category
4902177,hpi-master,hpi_type,Category
4902180,hpi-master,level,Category
4902182,hpi-master,place_id,Identifier
4902181,hpi-master,place_name,Location
4902030,central-west,Data,DateTime
4902031,central-west,Hora,DateTime
4902049,central-west,region,Identifier
4902050,central-west,state,Identifier
4902051,central-west,station,Name
4902052,central-west,station_code,Identifier
4902059,columns-description,abbreviation,Category
4902058,columns-description,columns_en,FullText
4902057,columns-description,columns_pt-br,FullText
4902060,columns-description,description,FullText
4902062,north,Data,DateTime
4902063,north,Hora,DateTime
4902081,north,region,Identifier
4902082,north,state,Category
4902083,north,station,Name
4902084,north,station_code,Identifier
4902089,northeast,Data,DateTime
4902090,northeast,Hora,DateTime
4902108,northeast,region,Category
4902109,northeast,state,Category
4902110,northeast,station,Name
4902111,northeast,station_code,Identifier
4902116,south,Data,DateTime
4902117,south,Hora,DateTime
4902135,south,region,Location
4902136,south,state,Category
4902137,south,station,Location
4902138,south,station_code,Identifier
4902143,southeast,Data,DateTime
4902144,southeast,Hora,DateTime
4902162,southeast,region,Identifier
4902163,southeast,state,Identifier
4902164,southeast,station,Name
4902165,southeast,station_code,Identifier
4902173,stations,first date,DateTime
4902170,stations,region,Category
4902171,stations,state,Category
4902169,stations,station,Name
4902172,stations,station_code,Identifier
4902018,world-happiness-report-2019,Country (region),Location
4902004,monster-com-job-sample,country,Location
4902005,monster-com-job-sample,country_code,Identifier
4902006,monster-com-job-sample,date_added,DateTime
4902007,monster-com-job-sample,has_expired,Boolean
4902008,monster-com-job-sample,job_board,URL
4902009,monster-com-job-sample,job_description,FullText
4902010,monster-com-job-sample,job_title,Name
4902011,monster-com-job-sample,job_type,Category
4902012,monster-com-job-sample,location,Location
4902013,monster-com-job-sample,organization,Location
4902014,monster-com-job-sample,page_url,URL
4902015,monster-com-job-sample,salary,FullText
4902016,monster-com-job-sample,sector,Category
4902017,monster-com-job-sample,uniq_id,Identifier
4901890,ae-com,available_size,Category
4901882,ae-com,brand_name,Name
4901891,ae-com,color,Category
4901885,ae-com,description,FullText
4901879,ae-com,mrp,Numeric
4901881,ae-com,pdp_url,URL
4901880,ae-com,price,Numeric
4901883,ae-com,product_category,Category
4901878,ae-com,product_name,Name
4901884,ae-com,retailer,Identifier
4901888,ae-com,style_attributes,FullText
4901889,ae-com,total_sizes,Category
4901904,amazon-com,available_size,Category
4901896,amazon-com,brand_name,Name
4901905,amazon-com,color,Category
4901899,amazon-com,description,FullText
4901893,amazon-com,mrp,Numeric
4901895,amazon-com,pdp_url,URL
4901894,amazon-com,price,Numeric
4901897,amazon-com,product_category,Category
4901892,amazon-com,product_name,Name
4901898,amazon-com,retailer,Name
4901902,amazon-com,style_attributes,FullText
4901903,amazon-com,total_sizes,Category
4901918,btemptd-com,available_size,Category
4901910,btemptd-com,brand_name,Name
4901919,btemptd-com,color,Category
4901913,btemptd-com,description,FullText
4901907,btemptd-com,mrp,Numeric
4901909,btemptd-com,pdp_url,URL
4901908,btemptd-com,price,Numeric
4901911,btemptd-com,product_category,Category
4901906,btemptd-com,product_name,Name
4901912,btemptd-com,retailer,Name
4901916,btemptd-com,style_attributes,FullText
4901917,btemptd-com,total_sizes,Category
4901932,calvinklein-com,available_size,Category
4901924,calvinklein-com,brand_name,Name
4901933,calvinklein-com,color,Category
4901927,calvinklein-com,description,FullText
4901921,calvinklein-com,mrp,Numeric
4901923,calvinklein-com,pdp_url,URL
4901922,calvinklein-com,price,Numeric
4901925,calvinklein-com,product_category,Category
4901920,calvinklein-com,product_name,FullText
4902236,aka_name,md5sum,Identifier
4902231,aka_name,name,Name
4902233,aka_name,name_pcode_cf,Category
4902234,aka_name,name_pcode_nf,Category
4902235,aka_name,surname_pcode,Category
4902266,aka_title,imdb_index,Category
4902274,aka_title,md5sum,Identifier
4902273,aka_title,note,FullText
4902269,aka_title,phonetic_code,Identifier
4902265,aka_title,title,Name
4902241,cast_info,note,FullText
4902225,char_name,md5sum,Identifier
4902220,char_name,name,Name
4902223,char_name,name_pcode_nf,Identifier
4902224,char_name,surname_pcode,Identifier
4902205,comp_cast_type,kind,Category
4902214,company_name,country_code,Identifier
4902218,company_name,md5sum,Identifier
4902213,company_name,name,Name
4902216,company_name,name_pcode_nf,Identifier
4902217,company_name,name_pcode_sf,Identifier
4902245,company_type,kind,Category
4902294,info_type,info,FullText
4902188,keyword,keyword,Keyword
4902189,keyword,phonetic_code,Identifier
4902207,kind_type,kind,Category
4902276,link_type,link,Category
4902288,movie_companies,note,FullText
4902249,movie_info,info,FullText
4902250,movie_info,note,FullText
4902280,movie_info_idx,info,Numeric
4902194,name,gender,Boolean
4902192,name,imdb_index,Identifier
4902198,name,md5sum,Identifier
4902191,name,name,Name
4902195,name,name_pcode_cf,Identifier
4902196,name,name_pcode_nf,Identifier
4902197,name,surname_pcode,Identifier
4902202,person_info,info,Location
4902203,person_info,note,Contact
4902283,role_type,role,Category
4902253,title,imdb_index,Category
4902262,title,md5sum,Identifier
4902257,title,phonetic_code,Identifier
4902261,title,series_years,DateTime
4902252,title,title,Name
4902481,call_center,cc_call_center_id,Identifier
4902504,call_center,cc_city,Location
4902487,call_center,cc_class,Category
4902499,call_center,cc_company_name,Name
4902508,call_center,cc_country,Location
4902505,call_center,cc_county,Location
4902497,call_center,cc_division_name,Category
4902490,call_center,cc_hours,FullText
4902491,call_center,cc_manager,Name
4902495,call_center,cc_market_manager,Name
4902493,call_center,cc_mkt_class,FullText
4902494,call_center,cc_mkt_desc,FullText
4902486,call_center,cc_name,Name
4902506,call_center,cc_state,Location
4902501,call_center,cc_street_name,Location
4902500,call_center,cc_street_number,Numeric
4902502,call_center,cc_street_type,Category
4902503,call_center,cc_suite_number,FullText
4902507,call_center,cc_zip,Identifier
4902624,catalog_page,cp_catalog_page_id,Identifier
4902627,catalog_page,cp_department,Category
4902630,catalog_page,cp_description,FullText
4902631,catalog_page,cp_type,Category
4902568,customer,c_birth_country,Location
4902555,customer,c_customer_id,Identifier
4902570,customer,c_email_address,Contact
4902562,customer,c_first_name,Name
4902563,customer,c_last_name,Name
4902564,customer,c_preferred_cust_flag,Boolean
4902561,customer,c_salutation,Name
4902325,customer_address,ca_address_id,Identifier
4902330,customer_address,ca_city,Location
4902334,customer_address,ca_country,Location
4902331,customer_address,ca_county,Location
4902336,customer_address,ca_location_type,Category
4902332,customer_address,ca_state,Location
4902327,customer_address,ca_street_name,FullText
4902326,customer_address,ca_street_number,Numeric
4902328,customer_address,ca_street_type,Category
4902329,customer_address,ca_suite_number,Category
4902333,customer_address,ca_zip,Identifier
4902448,customer_demographics,cd_credit_rating,Category
4902446,customer_demographics,cd_education_status,Category
4902444,customer_demographics,cd_gender,Category
4902445,customer_demographics,cd_marital_status,Category
4902384,date_dim,d_current_day,Boolean
4902386,date_dim,d_current_month,Boolean
4902387,date_dim,d_current_quarter,Boolean
4902385,date_dim,d_current_week,Boolean
4902388,date_dim,d_current_year,Boolean
4902362,date_dim,d_date_id,Identifier
4902375,date_dim,d_day_name,Category
4902379,date_dim,d_following_holiday,Boolean
4902377,date_dim,d_holiday,Boolean
4902376,date_dim,d_quarter_name,DateTime
4902378,date_dim,d_weekend,Boolean
4902391,household_demographics,hd_buy_potential,Category
4902460,item,i_brand,Name
4902464,item,i_category,Category
4902462,item,i_class,Category
4902469,item,i_color,Category
4902471,item,i_container,Identifier
4902468,item,i_formulation,Identifier
4902456,item,i_item_desc,FullText
4902453,item,i_item_id,Identifier
4902466,item,i_manufact,Category
4902473,item,i_product_name,Name
4902467,item,i_size,Category
4902470,item,i_units,Category
4902535,promotion,p_channel_catalog,Boolean
4902540,promotion,p_channel_demo,Boolean
4902541,promotion,p_channel_details,FullText
4902533,promotion,p_channel_dmail,Boolean
4902534,promotion,p_channel_email,Boolean
4902539,promotion,p_channel_event,Boolean
4902538,promotion,p_channel_press,Boolean
4902537,promotion,p_channel_radio,Boolean
4902536,promotion,p_channel_tv,Boolean
4902543,promotion,p_discount_active,Boolean
4902526,promotion,p_promo_id,Identifier
4902532,promotion,p_promo_name,FullText
4902542,promotion,p_purpose,Category
4902622,reason,r_reason_desc,FullText
4902621,reason,r_reason_id,Identifier
4902478,ship_mode,sm_carrier,Name
4902477,ship_mode,sm_code,Category
4902479,ship_mode,sm_contract,Identifier
4902475,ship_mode,sm_ship_mode_id,Identifier
4902476,ship_mode,sm_type,Category
4902317,store,s_city,Location
4902312,store,s_company_name,Name
4902321,store,s_country,Location
4902318,store,s_county,Location
4902310,store,s_division_name,Name
4902306,store,s_geography_class,Category
4902303,store,s_hours,DateTime
4902304,store,s_manager,Name
4902307,store,s_market_desc,FullText
4902308,store,s_market_manager,Name
4902319,store,s_state,Location
4902296,store,s_store_id,Identifier
4902300,store,s_store_name,Name
4902314,store,s_street_name,Location
4902313,store,s_street_number,Numeric
4902315,store,s_street_type,Category
4902316,store,s_suite_number,FullText
4902320,store,s_zip,Identifier
4902550,time_dim,t_am_pm,DateTime
4902553,time_dim,t_meal_time,Category
4902551,time_dim,t_shift,Category
4902552,time_dim,t_sub_shift,Category
4902545,time_dim,t_time_id,Identifier
4902519,warehouse,w_city,Location
4902523,warehouse,w_country,Location
4902520,warehouse,w_county,Location
4902521,warehouse,w_state,Location
4902516,warehouse,w_street_name,Location
4902515,warehouse,w_street_number,Numeric
4902517,warehouse,w_street_type,Category
4902518,warehouse,w_suite_number,Identifier
4902512,warehouse,w_warehouse_id,Identifier
4902513,warehouse,w_warehouse_name,Name
4902522,warehouse,w_zip,Location
4902585,web_page,wp_autogen_flag,Boolean
4902588,web_page,wp_type,Category
4902587,web_page,wp_url,URL
4902580,web_page,wp_web_page_id,Identifier
4902436,web_site,web_city,Location
4902424,web_site,web_class,Category
4902431,web_site,web_company_name,Name
4902440,web_site,web_country,Location
4902437,web_site,web_county,Location
4902425,web_site,web_manager,Name
4902429,web_site,web_market_manager,Name
4902427,web_site,web_mkt_class,FullText
4902428,web_site,web_mkt_desc,FullText
4902421,web_site,web_name,Name
4902418,web_site,web_site_id,Identifier
4902438,web_site,web_state,Location
4902433,web_site,web_street_name,Location
4902432,web_site,web_street_number,Numeric
4902434,web_site,web_street_type,Category
4902435,web_site,web_suite_number,FullText
4902439,web_site,web_zip,Identifier
4902770,customer,c_address,Identifier
4902775,customer,c_comment,FullText
4902774,customer,c_mktsegment,Category
4902769,customer,c_name,Name
4902772,customer,c_phone,Contact
4902751,lineitem,l_comment,FullText
4902745,lineitem,l_linestatus,Category
4902744,lineitem,l_returnflag,Category
4902749,lineitem,l_shipinstruct,Category
4902750,lineitem,l_shipmode,Category
4902767,nation,n_comment,FullText
4902765,nation,n_name,Name
4902758,orders,o_clerk,Identifier
4902760,orders,o_comment,FullText
4902757,orders,o_orderpriority,Category
4902754,orders,o_orderstatus,Category
4902723,part,p_brand,Category
4902728,part,p_comment,FullText
4902726,part,p_container,Category
4902722,part,p_mfgr,Category
4902721,part,p_name,FullText
4902724,part,p_type,Category
4902780,partsupp,ps_comment,FullText
4902763,region,r_comment,FullText
4902762,region,r_name,Name
4902731,supplier,s_address,Identifier
4902735,supplier,s_comment,FullText
4902730,supplier,s_name,Name
4902733,supplier,s_phone,Contact
4902805,badges,Name,Category
4902818,closereasontypes,Name,Category
4902862,comments,ContentLicense,Category
4902858,comments,Text,FullText
4902860,comments,UserDisplayName,Name
4902852,linktypes,Name,Category
4902848,posthistory,Comment,FullText
4902850,posthistory,ContentLicense,Category
4902844,posthistory,RevisionGUID,Identifier
4902849,posthistory,Text,FullText
4902847,posthistory,UserDisplayName,Name
4902816,posthistorytypes,Name,Name
4902826,posts,Body,FullText
4902840,posts,ContentLicense,Category
4902830,posts,LastEditorDisplayName,Name
4902828,posts,OwnerDisplayName,Name
4902834,posts,Tags,Category
4902833,posts,Title,FullText
4902789,posttypes,Name,Name
4902782,tags,TagName,Name
4902797,users,AboutMe,FullText
4902793,users,DisplayName,Name
4902796,users,Location,Location
4902795,users,WebsiteUrl,URL
4902854,votetypes,Name,Name
4903054,call_center,cc_call_center_id,Identifier
4903077,call_center,cc_city,Location
4903060,call_center,cc_class,Category
4903072,call_center,cc_company_name,Name
4903081,call_center,cc_country,Location
4903078,call_center,cc_county,Location
4903070,call_center,cc_division_name,Name
4903063,call_center,cc_hours,DateTime
4903064,call_center,cc_manager,Name
4903068,call_center,cc_market_manager,Name
4903066,call_center,cc_mkt_class,FullText
4903067,call_center,cc_mkt_desc,FullText
4903059,call_center,cc_name,Name
4903079,call_center,cc_state,Location
4903074,call_center,cc_street_name,Location
4903073,call_center,cc_street_number,Numeric
4903075,call_center,cc_street_type,Location
4903076,call_center,cc_suite_number,Semistructured
4903080,call_center,cc_zip,Identifier
4903197,catalog_page,cp_catalog_page_id,Identifier
4903200,catalog_page,cp_department,Category
4903203,catalog_page,cp_description,FullText
4903204,catalog_page,cp_type,Category
4903141,customer,c_birth_country,Location
4903128,customer,c_customer_id,Identifier
4903143,customer,c_email_address,Contact
4903135,customer,c_first_name,Name
4903136,customer,c_last_name,Name
4903137,customer,c_preferred_cust_flag,Boolean
4903134,customer,c_salutation,Category
4902898,customer_address,ca_address_id,Identifier
4902903,customer_address,ca_city,Location
4902907,customer_address,ca_country,Location
4902904,customer_address,ca_county,Location
4902909,customer_address,ca_location_type,Category
4902905,customer_address,ca_state,Location
4902900,customer_address,ca_street_name,FullText
4902899,customer_address,ca_street_number,Numeric
4902901,customer_address,ca_street_type,Category
4902902,customer_address,ca_suite_number,FullText
4902906,customer_address,ca_zip,Identifier
4903021,customer_demographics,cd_credit_rating,Category
4903019,customer_demographics,cd_education_status,Category
4903017,customer_demographics,cd_gender,Name
4903018,customer_demographics,cd_marital_status,Category
4902957,date_dim,d_current_day,Boolean
4902959,date_dim,d_current_month,Boolean
4902960,date_dim,d_current_quarter,Boolean
4902958,date_dim,d_current_week,Boolean
4902961,date_dim,d_current_year,Boolean
4902935,date_dim,d_date_id,Identifier
4902948,date_dim,d_day_name,Category
4902952,date_dim,d_following_holiday,Boolean
4902950,date_dim,d_holiday,Boolean
4902949,date_dim,d_quarter_name,Identifier
4902951,date_dim,d_weekend,Boolean
4902964,household_demographics,hd_buy_potential,Category
4903033,item,i_brand,Category
4903037,item,i_category,Category
4903035,item,i_class,Category
4903042,item,i_color,Category
4903044,item,i_container,Category
4903041,item,i_formulation,Identifier
4903029,item,i_item_desc,FullText
4903026,item,i_item_id,Identifier
4903039,item,i_manufact,Location
4903046,item,i_product_name,Name
4903040,item,i_size,Category
4903043,item,i_units,Category
4903108,promotion,p_channel_catalog,Boolean
4903113,promotion,p_channel_demo,Boolean
4903114,promotion,p_channel_details,FullText
4903106,promotion,p_channel_dmail,Boolean
4903107,promotion,p_channel_email,Boolean
4903112,promotion,p_channel_event,Boolean
4903111,promotion,p_channel_press,Boolean
4903110,promotion,p_channel_radio,Boolean
4903109,promotion,p_channel_tv,Boolean
4903116,promotion,p_discount_active,Boolean
4903099,promotion,p_promo_id,Identifier
4903105,promotion,p_promo_name,FullText
4903115,promotion,p_purpose,Test
4903195,reason,r_reason_desc,FullText
4903194,reason,r_reason_id,Identifier
4903051,ship_mode,sm_carrier,Category
4903050,ship_mode,sm_code,Category
4903052,ship_mode,sm_contract,Identifier
4903048,ship_mode,sm_ship_mode_id,Identifier
4903049,ship_mode,sm_type,Category
4902890,store,s_city,Location
4902885,store,s_company_name,Name
4902894,store,s_country,Location
4902891,store,s_county,Location
4902883,store,s_division_name,Name
4902879,store,s_geography_class,Category
4902876,store,s_hours,FullText
4902877,store,s_manager,Name
4902880,store,s_market_desc,FullText
4902881,store,s_market_manager,Name
4902892,store,s_state,Location
4902869,store,s_store_id,Identifier
4902873,store,s_store_name,Name
4902887,store,s_street_name,Location
4902886,store,s_street_number,Numeric
4902888,store,s_street_type,Category
4902889,store,s_suite_number,FullText
4902893,store,s_zip,Location
4903123,time_dim,t_am_pm,Category
4903126,time_dim,t_meal_time,Category
4903124,time_dim,t_shift,Category
4903125,time_dim,t_sub_shift,Category
4903118,time_dim,t_time_id,Identifier
4903092,warehouse,w_city,Location
4903096,warehouse,w_country,Location
4903093,warehouse,w_county,Location
4903094,warehouse,w_state,Location
4903089,warehouse,w_street_name,Location
4903088,warehouse,w_street_number,Numeric
4903090,warehouse,w_street_type,Location
4903091,warehouse,w_suite_number,FullText
4903085,warehouse,w_warehouse_id,Identifier
4903086,warehouse,w_warehouse_name,Name
4903095,warehouse,w_zip,Identifier
4903158,web_page,wp_autogen_flag,Boolean
4903161,web_page,wp_type,Category
4903160,web_page,wp_url,URL
4903153,web_page,wp_web_page_id,Identifier
4903009,web_site,web_city,Location
4902997,web_site,web_class,Category
4903004,web_site,web_company_name,Name
4903013,web_site,web_country,Location
4903010,web_site,web_county,Location
4902998,web_site,web_manager,Name
4903002,web_site,web_market_manager,Name
4903000,web_site,web_mkt_class,FullText
4903001,web_site,web_mkt_desc,FullText
4902994,web_site,web_name,Test
4902991,web_site,web_site_id,Identifier
4903011,web_site,web_state,Location
4903006,web_site,web_street_name,FullText
4903005,web_site,web_street_number,Numeric
4903007,web_site,web_street_type,Category
4903008,web_site,web_suite_number,Identifier
4903012,web_site,web_zip,Identifier
4903343,customer,c_address,Semistructured
4903348,customer,c_comment,FullText
4903347,customer,c_mktsegment,Category
4903342,customer,c_name,Identifier
4903345,customer,c_phone,Contact
4903324,lineitem,l_comment,FullText
4903318,lineitem,l_linestatus,Boolean
4903317,lineitem,l_returnflag,Category
4903322,lineitem,l_shipinstruct,Category
4903323,lineitem,l_shipmode,Category
4903340,nation,n_comment,FullText
4903338,nation,n_name,Name
4903331,orders,o_clerk,Identifier
4903333,orders,o_comment,FullText
4903330,orders,o_orderpriority,Category
4903327,orders,o_orderstatus,Category
4903296,part,p_brand,Category
4903301,part,p_comment,FullText
4903299,part,p_container,Category
4903295,part,p_mfgr,Identifier
4903294,part,p_name,Name
4903297,part,p_type,Category
4903353,partsupp,ps_comment,FullText
4903336,region,r_comment,FullText
4903335,region,r_name,Category
4903304,supplier,s_address,Location
4903308,supplier,s_comment,FullText
4903303,supplier,s_name,Identifier
4903306,supplier,s_phone,Contact
4901926,calvinklein-com,retailer,Name
4901930,calvinklein-com,style_attributes,Semistructured
4901931,calvinklein-com,total_sizes,Semistructured
4901946,hankypanky-com,available_size,Category
4901938,hankypanky-com,brand_name,Name
4901947,hankypanky-com,color,Category
4901941,hankypanky-com,description,FullText
4901935,hankypanky-com,mrp,Numeric
4901937,hankypanky-com,pdp_url,URL
4901936,hankypanky-com,price,Numeric
4901939,hankypanky-com,product_category,Category
4901934,hankypanky-com,product_name,Name
4901940,hankypanky-com,retailer,Name
4901944,hankypanky-com,style_attributes,Semistructured
4901945,hankypanky-com,total_sizes,Category
4901960,macys-com,available_size,Category
4901952,macys-com,brand_name,Name
4901961,macys-com,color,FullText
4901955,macys-com,description,FullText
4901949,macys-com,mrp,Numeric
4901951,macys-com,pdp_url,URL
4901950,macys-com,price,Numeric
4901953,macys-com,product_category,Category
4901948,macys-com,product_name,Name
4901954,macys-com,retailer,Identifier
4901958,macys-com,style_attributes,Semistructured
4901959,macys-com,total_sizes,Semistructured
4901974,shop-nordstrom-com,available_size,Semistructured
4901966,shop-nordstrom-com,brand_name,Name
4901975,shop-nordstrom-com,color,Category
4901969,shop-nordstrom-com,description,FullText
4901963,shop-nordstrom-com,mrp,Numeric
4901965,shop-nordstrom-com,pdp_url,URL
4901964,shop-nordstrom-com,price,Numeric
4901967,shop-nordstrom-com,product_category,Category
4901962,shop-nordstrom-com,product_name,Name
4901968,shop-nordstrom-com,retailer,Identifier
4901972,shop-nordstrom-com,style_attributes,Semistructured
4901973,shop-nordstrom-com,total_sizes,Semistructured
4901988,us-topshop-com,available_size,Semistructured
4901980,us-topshop-com,brand_name,Name
4901989,us-topshop-com,color,Category
4901983,us-topshop-com,description,FullText
4901977,us-topshop-com,mrp,Numeric
4901979,us-topshop-com,pdp_url,URL
4901978,us-topshop-com,price,Numeric
4901981,us-topshop-com,product_category,Category
4901976,us-topshop-com,product_name,Name
4901982,us-topshop-com,retailer,Name
4901987,us-topshop-com,total_sizes,Semistructured
4902002,victoriassecret-com,available_size,Category
4901994,victoriassecret-com,brand_name,Name
4902003,victoriassecret-com,color,FullText
4901997,victoriassecret-com,description,FullText
4901991,victoriassecret-com,mrp,Numeric
4901993,victoriassecret-com,pdp_url,URL
4901992,victoriassecret-com,price,Numeric
4901995,victoriassecret-com,product_category,Category
4901990,victoriassecret-com,product_name,Name
4901996,victoriassecret-com,retailer,Name
4902001,victoriassecret-com,total_sizes,Semistructured
4901871,imdb-movie-data,Actors,Semistructured
4901869,imdb-movie-data,Description,FullText
4901870,imdb-movie-data,Director,Name
4901868,imdb-movie-data,Genre,Category
4901867,imdb-movie-data,Title,Name
4901864,flipkart-com-ecommerce-sample,brand,Category
4901852,flipkart-com-ecommerce-sample,crawl_timestamp,DateTime
4901861,flipkart-com-ecommerce-sample,description,FullText
4901859,flipkart-com-ecommerce-sample,image,URL
4901863,flipkart-com-ecommerce-sample,overall_rating,Numeric
4901856,flipkart-com-ecommerce-sample,pid,Identifier
4901855,flipkart-com-ecommerce-sample,product_category_tree,Semistructured
4901854,flipkart-com-ecommerce-sample,product_name,Name
4901862,flipkart-com-ecommerce-sample,product_rating,Numeric
4901865,flipkart-com-ecommerce-sample,product_specifications,Semistructured
4901853,flipkart-com-ecommerce-sample,product_url,URL
4901851,flipkart-com-ecommerce-sample,uniq_id,Identifier
4901846,amazon-unlocked-mobile,Brand Name,Name
4901845,amazon-unlocked-mobile,Product Name,Name
4901849,amazon-unlocked-mobile,Reviews,FullText
4901824,complete,city,Location
4901830,complete,comments,FullText
4901826,complete,country,Location
4901831,complete,date posted,DateTime
4901823,complete,datetime,DateTime
4901829,complete,duration (hours/min),FullText
4901828,complete,duration (seconds),Numeric
4901832,complete,latitude,Numeric
4901827,complete,shape,Category
4901825,complete,state,Identifier
4901835,scrubbed,city,Location
4901841,scrubbed,comments,FullText
4901837,scrubbed,country,Location
4901842,scrubbed,date posted,DateTime
4901834,scrubbed,datetime,DateTime
4901840,scrubbed,duration (hours/min),FullText
4901839,scrubbed,duration (seconds),Numeric
4901843,scrubbed,latitude,Location
4901838,scrubbed,shape,Category
4901836,scrubbed,state,Location
4901795,mort,Category,Category
4901793,mort,Location,Location
4899588,aichi--ai-xi-kana--isaai,calendar_date,DateTime
4899603,aichi--aki-kana--azo,calendar_date,DateTime
4899618,aichi--centrair-kana--centrair,calendar_date,DateTime
4899633,aichi--gamagori-kana--gamagori,calendar_date,DateTime
4899648,aichi--horai-kana--horai----2002-12-24,calendar_date,DateTime
4899663,aichi--ikki-kana--ishiki,calendar_date,DateTime
4899678,aichi--inake-kana--inab,calendar_date,DateTime
4899693,aichi--iragaka-kana--iraco,calendar_date,DateTime
4899708,aichi--kanie-kana--kanye,calendar_date,DateTime
4899723,aichi--okazaki-kana--okazaki,calendar_date,DateTime
4899738,aichi--oku-kana--oobu,calendar_date,DateTime
4899753,aichi--shingo-castle--shinshiro,calendar_date,DateTime
4899768,aichi--tahara-kana--tahala,calendar_date,DateTime
4899783,aichi--tokai-kana--none----2012-10-17,calendar_date,DateTime
4899798,aichi--toyota-kana--toyota,calendar_date,DateTime
4899813,aichi--writer-katakana--tsukodee,calendar_date,DateTime
4899828,akita--ai-no-kana--aniayi,calendar_date,DateTime
4899843,akita--armored-field-kana--yoroi-bata,calendar_date,DateTime
4899858,akita--fujisato-kana--fujisato,calendar_date,DateTime
4899873,akita--hachimantai-kaa--hachimantai,calendar_date,DateTime
4899888,akita--hachimori-kana--hachimori,calendar_date,DateTime
4899903,akita--higase-gen-kana--higa-shinsei,calendar_date,DateTime
4899918,akita--hinoki-inside-kana--hinokinai,calendar_date,DateTime
4899933,akita--honjo-cana--honjo,calendar_date,DateTime
4899948,akita--iwami-sanchi-kana--iwamisannai,calendar_date,DateTime
4899963,akita--jinja-kana--jimba,calendar_date,DateTime
4899978,akita--kakunoda-kana--kakunodate,calendar_date,DateTime
4899993,akita--keumuyama-kana--holohayama----2005-04-20,calendar_date,DateTime
4900008,akita--mikiyama-sana--mitsumoriyama----1994-10-05,calendar_date,DateTime
4900023,akita--mt-ukaidoyama--ubaidoyama----1983-09-12,calendar_date,DateTime
